SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jan 27 16:40:38 CST 2012
User: Helimak
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G37154
Integration Time (usec): 150000 (USB2G37154)
Spectra Averaged: 200 (USB2G37154)
Boxcar Smoothing: 0 (USB2G37154)
Correct for Electrical Dark: No (USB2G37154)
Strobe/Lamp Enabled: No (USB2G37154)
Correct for Detector Non-linearity: No (USB2G37154)
Correct for Stray Light: No (USB2G37154)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	212.48
351.00	213.06
352.00	212.71
353.00	212.93
354.00	213.25
355.00	214.20
356.00	213.79
357.00	212.85
358.00	214.67
359.00	213.30
360.00	213.80
361.00	213.57
362.00	215.64
363.00	213.43
364.00	215.22
365.00	214.03
366.00	214.19
367.00	214.09
368.00	213.75
369.00	214.51
370.00	214.93
371.00	213.92
372.00	214.71
373.00	214.83
374.00	215.51
375.00	217.31
376.00	214.73
377.00	215.09
378.00	217.22
379.00	214.92
380.00	215.27
381.00	215.07
382.00	215.85
383.00	216.46
384.00	215.26
385.00	215.50
386.00	215.40
387.00	216.22
388.00	215.13
389.00	215.59
390.00	215.48
391.00	216.22
392.00	215.58
393.00	215.55
394.00	216.69
395.00	215.82
396.00	216.08
397.00	215.99
398.00	215.82
399.00	216.70
400.00	216.02
401.00	215.52
402.00	216.34
403.00	216.60
404.00	216.45
405.00	216.56
406.00	216.02
407.00	216.29
408.00	216.31
409.00	216.45
410.00	215.73
411.00	215.78
412.00	216.50
413.00	216.50
414.00	216.28
415.00	217.20
416.00	216.19
417.00	216.70
418.00	216.61
419.00	216.51
420.00	216.81
421.00	216.13
422.00	216.50
423.00	216.48
424.00	216.32
425.00	216.57
426.00	216.34
427.00	218.64
428.00	216.10
429.00	216.12
430.00	216.06
431.00	216.10
432.00	219.35
433.00	217.42
434.00	216.64
435.00	217.89
436.00	218.03
437.00	220.31
438.00	216.60
439.00	216.46
440.00	216.54
441.00	217.28
442.00	216.44
443.00	216.00
444.00	216.07
445.00	216.89
446.00	216.78
447.00	216.54
448.00	216.66
449.00	216.79
450.00	216.15
451.00	216.70
452.00	216.07
453.00	216.41
454.00	216.21
455.00	216.46
456.00	216.66
457.00	216.53
458.00	216.56
459.00	215.96
460.00	216.89
461.00	216.53
462.00	216.73
463.00	216.33
464.00	216.66
465.00	219.39
466.00	219.20
467.00	215.81
468.00	216.31
469.00	216.27
470.00	216.25
471.00	216.19
472.00	216.20
473.00	216.40
474.00	217.02
475.00	216.15
476.00	215.81
477.00	216.02
478.00	215.88
479.00	215.59
480.00	216.21
481.00	216.41
482.00	216.07
483.00	216.26
484.00	216.30
485.00	216.54
486.00	217.12
487.00	216.31
488.00	216.51
489.00	216.81
490.00	217.08
491.00	216.27
492.00	217.00
493.00	217.23
494.00	216.03
495.00	215.99
496.00	216.87
497.00	215.66
498.00	215.75
499.00	215.92
500.00	215.86
501.00	215.64
502.00	215.98
503.00	215.75
504.00	216.17
505.00	215.47
506.00	215.94
507.00	216.75
508.00	215.96
509.00	215.77
510.00	215.62
511.00	216.64
512.00	216.04
513.00	215.46
514.00	215.26
515.00	215.55
516.00	215.26
517.00	215.67
518.00	215.84
519.00	216.08
520.00	216.29
521.00	215.42
522.00	216.42
523.00	215.02
524.00	215.19
525.00	216.26
526.00	216.80
527.00	215.29
528.00	215.93
529.00	216.83
530.00	215.28
531.00	215.08
532.00	215.43
533.00	215.42
534.00	215.22
535.00	215.70
536.00	214.83
537.00	215.27
538.00	215.83
