1e+18	1e+18	1e+18	1e+18	1e+18	1e+18	1e+18	1e+18	1e+18	1e+18	1e+18	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	3.84708e+13	6.98908e+14	2.33011e+15	3.74428e+15	3.31908e+15	2.33809e+15	1.79337e+15	1.23269e+15	6.98813e+14	3.84715e+13	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	3.76898e+09	2.00942e+11	4.8922e+12	8.50513e+12	5.54826e+12	2.45821e+12	1.2022e+12	7.76095e+11	4.01621e+11	1.50682e+10	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	4.25529e+12	7.85127e+13	2.71545e+14	4.48211e+14	3.93929e+14	2.72222e+14	2.06482e+14	1.40232e+14	7.85048e+13	4.25556e+12	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	2.29155e+09	1.30946e+11	3.42126e+12	6.1998e+12	3.99219e+12	1.71556e+12	8.23037e+11	5.19573e+11	2.61758e+11	9.16251e+09	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	3.60866e+08	2.20662e+10	5.35469e+11	9.04907e+11	5.95747e+11	2.68785e+11	1.32376e+11	8.575e+10	4.41136e+10	1.4428e+09	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	8.86472e+08	5.92724e+10	1.54479e+12	2.73395e+12	1.77535e+12	7.75258e+11	3.74291e+11	2.36913e+11	1.1852e+11	3.54562e+09	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	1.25585e+08	9.26087e+09	2.63829e+11	4.90616e+11	3.1375e+11	1.32078e+11	6.22786e+10	3.83309e+10	1.85226e+10	5.02413e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	4.83796e+07	3.59653e+09	1.02634e+11	1.91372e+11	1.22312e+11	5.14148e+10	2.42278e+10	1.48995e+10	7.19279e+09	1.93546e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	1.62317e+07	1.12069e+09	2.99891e+10	5.37997e+10	3.47799e+10	1.50308e+10	7.20805e+09	4.52587e+09	2.24123e+09	6.4959e+07	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	2.77343e+07	2.01187e+09	5.75901e+10	1.07514e+11	6.8647e+10	2.88064e+10	1.35598e+10	8.33244e+09	4.02338e+09	1.10911e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	4.39703e+08	2.58531e+10	5.74638e+11	8.85057e+11	5.97661e+11	2.86162e+11	1.4534e+11	9.74286e+10	5.18075e+10	1.76132e+09	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	2.42529e+08	1.52531e+10	3.63842e+11	5.87415e+11	3.89457e+11	1.79928e+11	8.95341e+10	5.8916e+10	3.06675e+10	9.74714e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	7.53834e+07	6.29145e+09	1.89719e+11	3.58324e+11	2.27684e+11	9.44551e+10	4.40195e+10	2.66947e+10	1.26019e+10	3.02023e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	2.14682e+07	2.0521e+09	6.32176e+10	1.26201e+11	8.04869e+10	3.28081e+10	1.51419e+10	8.91402e+09	4.04859e+09	8.41575e+07	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	2.66796e+08	2.06196e+10	5.81593e+11	1.07734e+12	6.91291e+11	2.92521e+11	1.3835e+11	8.53139e+10	4.12242e+10	1.06645e+09	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	1.60503e+07	1.52061e+09	5.13694e+10	1.05055e+11	6.52784e+10	2.5642e+10	1.15664e+10	6.74762e+09	3.04351e+09	6.43016e+07	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	2.27273e+08	2.12022e+10	6.31663e+11	1.25235e+12	8.0444e+11	3.31373e+11	1.54093e+11	9.11363e+10	4.16622e+10	8.85677e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	1.22704e+08	1.18365e+10	3.54618e+11	7.07171e+11	4.54597e+11	1.86995e+11	8.6846e+10	5.11204e+10	2.31918e+10	4.75496e+08	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	

0	1.12839e+08	1.20656e+10	4.37153e+11	9.2229e+11	5.69109e+11	2.18283e+11	9.65895e+10	5.54268e+10	2.44554e+10	4.62556e+08	
0	0	0	0	0	0	0	0	0	0	0	
