0.000000	0.000015	0.000020	0.000015	0.000022	0.003795	0.007673	0.007704	0.008810	0.011902	0.013464	0.082015	0.135174	0.176499	0.195416	0.211464	0.248948	1.590909	1.631759	7.138687	7.421492	13.630938	13.630938	28.152427	28.327296	60.895838	63.398013	97.209707	97.209707	160.923873	158.512414	255.136591	263.546306	352.621454	352.621454	505.589822	505.589822	708.341666	708.341666	889.526933	889.526933	1835.527207	1835.527207	3233.766552	3233.766552	5212.671866	5212.671866	7871.704464	7871.704464	11204.141997	11204.141997	15290.076167	15290.076167	20122.434721	20122.434721	25866.352967	25866.352967	32124.180113	32124.180113	39422.203074	39422.203074	47549.082526	47549.082526	55999.645871	55999.645871	
0.504724	103.666275	109.695430	103.512890	111.934847	404.187382	426.170074	426.577266	440.288119	406.941021	419.254711	786.211408	909.054680	983.736809	1014.113792	1038.416015	1090.856921	1970.610542	1987.478376	3343.457805	3391.881670	4269.493561	4269.493561	5694.236538	5708.637449	7874.546177	8013.290226	9679.937853	9679.937853	12202.584437	12116.480417	15215.035206	15458.284343	17860.619741	17860.619741	21469.483253	21469.483253	25645.452806	25645.452806	29007.452312	29007.452312	43685.790908	43685.790908	61367.430006	61367.430006	82893.600826	82893.600826	108621.758453	108621.758453	138022.636684	138022.636684	171500.137637	171500.137637	208765.656394	208765.656394	250866.011448	250866.011448	294832.173072	294832.173072	344291.961641	344291.961641	397651.118930	397651.118930	451662.676716	451662.676716	
20.557643	467.847557	487.870640	467.334898	495.246429	1394.637668	1408.334020	1409.387734	1444.768396	1301.805421	1332.787243	2515.842484	2830.711638	3018.987849	3094.961049	3155.502587	3285.453348	5363.807270	5402.255227	8388.752165	8492.428289	10345.960736	10345.960736	13275.234999	13304.442986	17628.542616	17901.555058	21151.571936	21151.571936	25986.583436	25822.941681	31661.629884	32116.076425	36578.576373	36578.576373	43207.967212	43207.967212	50791.121557	50791.121557	56841.298579	56841.298579	82847.793689	82847.793689	113593.644493	113593.644493	150493.432208	150493.432208	194092.234833	194092.234833	243451.180785	243451.180785	299222.062536	299222.062536	360901.763453	360901.763453	430195.743203	430195.743203	502216.824763	502216.824763	582901.996264	582901.996264	669625.065754	669625.065754	757126.220543	757126.220543	
515.381297	3931.393377	4071.140484	3927.805350	4122.430927	10296.461786	10180.281573	10186.864383	10407.616499	9261.331447	9452.444877	18258.766005	20255.856230	21440.400061	21916.528913	22295.218066	23105.964194	35774.017783	36004.216205	53583.866291	54185.483667	64867.750408	64867.750408	81521.357686	81686.259933	105903.129987	107420.732548	125402.548427	125402.548427	151914.834538	151021.483879	182753.443617	185212.108019	209282.357300	209282.357300	244829.495365	244829.495365	285240.671453	285240.671453	317326.134368	317326.134368	454084.246142	454084.246142	614105.167875	614105.167875	804627.644079	804627.644079	1028278.199526	1028278.199526	1280122.849639	1280122.849639	1563412.441902	1563412.441902	1875526.329611	1875526.329611	2225013.736908	2225013.736908	2587224.461751	2587224.461751	2991998.968474	2991998.968474	3426084.533419	3426084.533419	3863205.568597	3863205.568597	
967.689161	4428.527876	4571.776927	4424.845652	4624.272827	10946.934082	10720.812938	10727.253473	10943.118185	9682.986162	9868.961839	19401.972467	21382.046018	22552.235935	23021.771489	23394.893700	24192.791462	36529.964151	36752.329115	53602.732390	54175.608385	64315.451253	64315.451253	80024.020812	80179.061662	102862.213228	104278.721091	121025.867812	121025.867812	145613.271323	144786.520085	174090.322087	176355.944115	198504.209114	198504.209114	231120.019894	231120.019894	268088.435437	268088.435437	297371.242299	297371.242299	421669.604912	421669.604912	566372.414915	566372.414915	737971.593256	737971.593256	938748.426036	938748.426036	1164219.941034	1164219.941034	1417262.005533	1417262.005533	1695503.384280	1695503.384280	2006527.583647	2006527.583647	2328396.051714	2328396.051714	2687616.726512	2687616.726512	3072391.421921	3072391.421921	3459453.306519	3459453.306519	
613.384593	3226.625948	3333.759396	3223.872921	3373.035869	8100.655846	7953.685052	7958.561440	8122.024612	7197.692443	7338.703825	14351.170048	15844.283094	16727.550213	17082.125874	17363.959370	17966.830983	27314.845398	27483.705169	40306.373287	40743.093202	48479.606976	48479.606976	60485.479093	60604.079428	77973.581783	79059.302249	91903.283871	91903.283871	110782.064271	110146.900953	132673.082802	134415.724055	151458.192657	151458.192657	176574.723939	176574.723939	205066.373435	205066.373435	227649.351985	227649.351985	323617.575860	323617.575860	435496.942493	435496.942493	568318.290272	568318.290272	723865.515436	723865.515436	898677.125759	898677.125759	1094990.338152	1094990.338152	1310972.152406	1310972.152406	1552517.461579	1552517.461579	1802588.823624	1802588.823624	2081783.215830	2081783.215830	2380938.928062	2380938.928062	2681961.193820	2681961.193820	
257.690648	1965.696688	2035.570242	1963.902675	2061.215463	5148.230893	5090.140787	5093.432191	5203.808249	4630.665724	4726.222439	9129.383003	10127.928115	10720.200030	10958.264456	11147.609033	11552.982097	17887.008891	18002.108102	26791.933145	27092.741834	32433.875204	32433.875204	40760.678843	40843.129966	52951.564994	53710.366274	62701.274214	62701.274214	75957.417269	75510.741940	91376.721809	92606.054009	104641.178650	104641.178650	122414.747682	122414.747682	142620.335727	142620.335727	158663.067184	158663.067184	227042.123071	227042.123071	307052.583937	307052.583937	402313.822040	402313.822040	514139.099763	514139.099763	640061.424820	640061.424820	781706.220951	781706.220951	937763.164805	937763.164805	1112506.868454	1112506.868454	1293612.230875	1293612.230875	1495999.484237	1495999.484237	1713042.266710	1713042.266710	1931602.784299	1931602.784299	
123.270344	1219.392770	1264.789457	1218.227939	1281.464826	3291.608194	3270.628452	3272.821288	3346.378462	2986.561919	3050.409137	5850.493554	6512.344771	6905.655830	7063.892030	7189.801905	7459.529313	11697.134674	11774.463901	17703.588622	17907.185500	21528.110668	21528.110668	27191.399054	27247.569357	35512.371742	36031.229418	42185.952322	42185.952322	51279.976196	50973.220654	61880.967927	62727.046482	71016.172722	71016.172722	83275.133528	83275.133528	97232.355888	97232.355888	108327.118489	108327.118489	155713.695371	155713.695371	211300.861501	211300.861501	277613.487008	277613.487008	355581.764550	355581.764550	443495.759128	443495.759128	542496.771418	542496.771418	651674.661212	651674.661212	774027.067800	774027.067800	900924.349630	900924.349630	1042822.477900	1042822.477900	1195082.488786	1195082.488786	1348483.379111	1348483.379111	
78.663006	1098.581097	1141.981847	1097.468452	1157.942208	3088.719661	3089.512857	3091.683100	3164.511237	2835.386503	2898.826880	5516.698695	6168.282676	6556.479263	6712.849458	6837.349848	7104.275118	11328.720191	11406.244959	17382.291214	17588.427133	21262.451947	21262.451947	27033.557593	27090.923319	35553.157192	36085.666935	42411.665768	42411.665768	51785.347239	51468.715115	62743.645241	63619.459538	72208.140155	72208.140155	84933.977991	84933.977991	99451.131254	99451.131254	111008.804425	111008.804425	160505.085510	160505.085510	218757.779296	218757.779296	288427.038328	288427.038328	370511.954074	370511.954074	463226.061324	463226.061324	567781.747644	567781.747644	683225.470017	683225.470017	812736.456970	812736.456970	947180.349515	947180.349515	1097637.086797	1097637.086797	1259197.176305	1259197.176305	1422070.207909	1422070.207909	
41.115285	935.695113	975.741281	934.669796	990.492857	2789.275336	2816.668041	2818.775468	2889.536791	2603.610842	2665.574486	5031.684968	5661.423275	6037.975699	6189.922098	6311.005173	6570.906696	10727.614540	10804.510455	16777.504331	16984.856577	20691.921472	20691.921472	26550.469998	26608.885972	35257.085233	35803.110117	42303.143872	42303.143872	51973.166872	51645.883361	63323.259768	64232.152850	73157.152747	73157.152747	86415.934424	86415.934424	101582.243114	101582.243114	113682.597158	113682.597158	165695.587378	165695.587378	227187.288986	227187.288986	300986.864416	300986.864416	388184.469665	388184.469665	486902.361569	486902.361569	598444.125072	598444.125072	721803.526907	721803.526907	860391.486405	860391.486405	1004433.649526	1004433.649526	1165803.992529	1165803.992529	1339250.131509	1339250.131509	1514252.441087	1514252.441087	
