1.1814	1.18149	1.18166	1.18185	1.18213	1.18262	1.18313	1.18372	1.18439	1.18504	1.18567	1.18673	1.18787	1.18902	1.19031	1.19169	1.1932	1.19479	1.19651	1.19823	1.20004	1.20188	1.20384	1.20581	1.2079	1.21021	1.21255	1.21519	1.21775	1.22041	1.22311	1.22603	1.22896	1.23201	1.23516	1.23834	1.24159	1.24482	1.24824	1.2518	1.25544	1.25922	1.26299	1.26685	1.27089	1.27488	1.27896	1.28309	1.28735	1.29156	1.29571	1.30009	1.30445	1.30894	1.31341	1.31783	1.32224	1.32666	1.33101	1.33551	1.33981	1.34407	1.34828	1.35229	1.3561	1.3598	1.36343	1.3667	1.36975	1.37253	1.37486	1.3771	1.37886	1.38001	1.38052	1.38041	1.37951	1.37767	1.37492	1.37086	1.3654	1.35823	1.34893	1.33715	1.32233	1.30374	1.27994	1.24779	1.20164	1.13332	
1.09631	1.09637	1.09654	1.09677	1.09717	1.09763	1.09814	1.09869	1.09944	1.1002	1.10112	1.10226	1.1036	1.10488	1.10624	1.10763	1.1092	1.11085	1.11256	1.11443	1.1164	1.1185	1.12068	1.12297	1.12532	1.12784	1.13046	1.13314	1.13589	1.1388	1.14185	1.14499	1.14822	1.15154	1.15493	1.15845	1.16212	1.16587	1.16974	1.17363	1.17749	1.18178	1.18604	1.19033	1.19475	1.19922	1.20379	1.20844	1.21317	1.21797	1.22281	1.22782	1.23278	1.23784	1.24289	1.24802	1.25316	1.25819	1.26344	1.2685	1.27359	1.27865	1.28359	1.28844	1.2932	1.29765	1.30218	1.30635	1.31026	1.31391	1.31712	1.32006	1.32242	1.32425	1.32549	1.32596	1.32558	1.32432	1.32193	1.31821	1.313	1.30605	1.29707	1.28572	1.27163	1.25423	1.23202	1.20076	1.15413	1.08553	
0.989842	1.1264	1.19673	1.25416	1.30693	1.35643	1.4039	1.44938	1.49474	1.53822	1.58145	1.62354	1.66447	1.70521	1.74496	1.78385	1.82135	1.85845	1.89398	1.92879	1.96256	1.99478	2.02525	2.05415	2.08155	2.10888	2.1333	2.15593	2.17656	2.19587	2.21396	2.23089	2.24692	2.26194	2.27619	2.28954	2.3022	2.31484	2.32742	2.33991	2.35335	2.36849	2.38382	2.39944	2.4149	2.42988	2.44428	2.45785	2.47059	2.48308	2.49428	2.50472	2.51386	2.52158	2.52787	2.53251	2.53551	2.53692	2.53629	2.53385	2.52946	2.52321	2.51489	2.50488	2.49342	2.48018	2.46541	2.44898	2.43114	2.41165	2.39047	2.36779	2.34354	2.31832	2.29154	2.26391	2.23447	2.20423	2.17258	2.13983	2.10585	2.071	2.03519	1.99843	1.96074	1.92201	1.88242	1.84198	1.80065	1.75857	1.71552	1.67167	1.62672	1.58077	1.53335	1.48434	1.4331	1.37852	1.3182	1.24603	1.07591	
1	1.12312	1.12433	1.12463	1.12435	1.12401	1.12304	1.1211	1.11973	1.11803	1.11613	1.1138	1.11102	1.1083	1.10512	1.1014	1.09759	1.09353	1.08875	1.08384	1.07856	1.07264	1.06599	1.05864	1.05022	1.04164	1.03209	1.02173	1.01083	0.999552	0.987968	0.976537	0.965323	0.954354	0.943944	0.934104	0.925004	0.916994	0.910521	0.905681	0.903012	0.903955	0.90682	0.911496	0.917387	0.924412	0.932498	0.941284	0.9507	0.960939	0.971849	0.983436	0.995243	1.00724	1.01905	1.03073	1.04245	1.05364	1.06444	1.07484	1.08459	1.09367	1.10226	1.11043	1.11836	1.1259	1.13311	1.1399	1.14652	1.15269	1.15844	1.1639	1.16877	1.17357	1.17816	1.18248	1.1865	1.19055	1.19426	1.19785	1.20115	1.20415	1.20695	1.20975	1.2122	1.2143	1.21643	1.21822	1.21988	1.22144	1.22279	1.22413	1.2252	1.22596	1.22674	1.22733	1.22765	1.22784	1.22794	1.2279	1	
1	1.12315	1.12436	1.12467	1.1244	1.12402	1.12305	1.12111	1.11976	1.1181	1.11624	1.11383	1.11105	1.10831	1.10512	1.10145	1.09764	1.09354	1.08882	1.08389	1.07858	1.07265	1.06605	1.05865	1.05027	1.04166	1.03213	1.02178	1.0109	0.999592	0.987979	0.976588	0.965366	0.954412	0.943972	0.934138	0.925029	0.91706	0.910513	0.905676	0.90307	0.903931	0.906913	0.91151	0.917398	0.924465	0.932544	0.941315	0.95076	0.960991	0.971872	0.983474	0.995287	1.00725	1.01908	1.03082	1.04247	1.0537	1.06449	1.07483	1.08466	1.09371	1.10228	1.11051	1.1184	1.12595	1.13314	1.13996	1.14652	1.15269	1.15848	1.16392	1.16889	1.17358	1.17819	1.18251	1.18668	1.19057	1.19428	1.19784	1.20116	1.20416	1.20701	1.20977	1.21222	1.21439	1.2165	1.21829	1.21991	1.22146	1.22285	1.22411	1.22521	1.22602	1.22676	1.22734	1.22767	1.22787	1.22794	1.22794	1	
1	1.12328	1.1245	1.12479	1.1245	1.12412	1.12315	1.12122	1.11986	1.11829	1.11645	1.11399	1.11111	1.1084	1.10526	1.10157	1.09775	1.09366	1.08899	1.08401	1.07868	1.07274	1.06619	1.05877	1.05045	1.04177	1.03224	1.02189	1.01107	0.999732	0.988118	0.976663	0.965453	0.954577	0.944023	0.934232	0.925148	0.917194	0.91061	0.905792	0.903177	0.904047	0.907011	0.911582	0.917483	0.924579	0.93265	0.941402	0.950889	0.961131	0.971934	0.983579	0.995426	1.00729	1.01922	1.03104	1.04251	1.0538	1.06463	1.07498	1.0848	1.09379	1.1024	1.11066	1.11851	1.12605	1.13323	1.14008	1.14659	1.15282	1.15861	1.16394	1.16907	1.17378	1.17832	1.18269	1.18693	1.19075	1.19434	1.19788	1.20121	1.20427	1.20716	1.20987	1.21233	1.21458	1.21659	1.21844	1.22009	1.22161	1.22302	1.22424	1.22528	1.2261	1.22682	1.22744	1.22781	1.22796	1.22807	1.22807	1	
1	1.12352	1.12471	1.12499	1.12469	1.12431	1.12335	1.12141	1.12013	1.11856	1.11666	1.11419	1.1113	1.10852	1.10538	1.10174	1.09795	1.09387	1.08919	1.08421	1.07889	1.07295	1.06642	1.05897	1.05066	1.0419	1.0324	1.02207	1.01125	0.9999	0.988324	0.976815	0.965589	0.954775	0.94421	0.934396	0.925292	0.917345	0.910769	0.905949	0.903358	0.904228	0.907163	0.911748	0.917682	0.924754	0.932782	0.941563	0.951091	0.961305	0.972107	0.983767	0.995633	1.00747	1.01943	1.03125	1.04272	1.05394	1.06481	1.07522	1.085	1.09397	1.10259	1.11087	1.11872	1.12618	1.13342	1.1403	1.1468	1.15301	1.15876	1.16409	1.1692	1.17407	1.17865	1.18292	1.18716	1.19101	1.19463	1.198	1.20129	1.20443	1.20738	1.21004	1.21252	1.21476	1.21675	1.21863	1.22032	1.22182	1.22325	1.22447	1.22548	1.22624	1.22699	1.22765	1.228	1.22813	1.22826	1.22824	1	
1	1.12382	1.12499	1.12526	1.12495	1.12454	1.12362	1.12177	1.12047	1.1189	1.11701	1.11449	1.11162	1.10878	1.10554	1.10193	1.09818	1.09414	1.08949	1.08451	1.0792	1.07327	1.06674	1.05924	1.05092	1.04215	1.03268	1.02234	1.01147	1.00016	0.988582	0.977074	0.965806	0.954999	0.94441	0.934636	0.925549	0.917538	0.911	0.906169	0.903564	0.904472	0.907422	0.912	0.91797	0.925021	0.933008	0.94186	0.95134	0.961552	0.972389	0.983987	0.995862	1.00776	1.01969	1.03152	1.04298	1.05415	1.06506	1.07549	1.08528	1.09428	1.10285	1.11113	1.11901	1.1265	1.13371	1.14058	1.14703	1.1532	1.15904	1.16434	1.16948	1.17451	1.17912	1.18325	1.18746	1.19134	1.195	1.19833	1.20145	1.20458	1.2076	1.21027	1.21279	1.21502	1.21702	1.21895	1.22062	1.22213	1.22356	1.22475	1.22573	1.22649	1.22727	1.22788	1.22829	1.2284	1.22854	1.22851	1	
1	1.1242	1.12535	1.12561	1.12529	1.12488	1.12406	1.12219	1.12085	1.11927	1.11735	1.11486	1.11196	1.10916	1.10593	1.10225	1.0985	1.09449	1.08987	1.08486	1.07957	1.07361	1.06713	1.05954	1.05123	1.04252	1.03301	1.02264	1.01175	1.00046	0.988887	0.977369	0.966181	0.955297	0.944722	0.934933	0.925856	0.917884	0.911334	0.906461	0.903895	0.90477	0.907734	0.912321	0.918235	0.925317	0.933385	0.942167	0.951645	0.961873	0.972767	0.984382	0.996139	1.00814	1.02009	1.03182	1.04338	1.05448	1.0654	1.07583	1.08563	1.09464	1.10322	1.11149	1.11938	1.12685	1.13407	1.14092	1.14737	1.15354	1.15941	1.1647	1.16996	1.17496	1.17956	1.18375	1.18773	1.19172	1.19542	1.19873	1.20182	1.20484	1.20789	1.21057	1.21307	1.21536	1.2174	1.21933	1.22097	1.22253	1.22389	1.22511	1.22607	1.22689	1.22761	1.22815	1.22863	1.22878	1.22889	1.2289	1	
1	1.12462	1.12578	1.12604	1.12572	1.12541	1.12455	1.12264	1.12127	1.11965	1.11776	1.11528	1.11243	1.10963	1.1064	1.10272	1.09885	1.09488	1.09028	1.08528	1.08001	1.074	1.06751	1.05999	1.05167	1.04291	1.03334	1.02303	1.0121	1.00087	0.989261	0.977734	0.966559	0.955691	0.945127	0.935249	0.926184	0.918283	0.911705	0.906839	0.904237	0.905154	0.908099	0.912738	0.918584	0.925692	0.933769	0.942586	0.951987	0.962248	0.973169	0.98479	0.996566	1.00859	1.02051	1.03224	1.0438	1.05497	1.06581	1.07625	1.08606	1.09509	1.10367	1.11192	1.11982	1.12731	1.13449	1.14127	1.14772	1.15404	1.15979	1.1653	1.17048	1.17547	1.18001	1.18429	1.18814	1.19213	1.19587	1.19922	1.20231	1.20528	1.20819	1.21087	1.2134	1.21585	1.21786	1.21977	1.22142	1.22296	1.2243	1.22554	1.22656	1.22738	1.22803	1.22859	1.22898	1.2292	1.22926	1.2293	1	
1	1.12505	1.12622	1.12653	1.12634	1.12598	1.12511	1.12318	1.1218	1.1202	1.11833	1.11583	1.11299	1.1102	1.10697	1.10325	1.0994	1.09529	1.09076	1.08581	1.08054	1.0745	1.06806	1.06059	1.05227	1.04339	1.03381	1.0235	1.01261	1.00133	0.989701	0.97821	0.967007	0.956131	0.945609	0.935711	0.926643	0.918721	0.912165	0.907279	0.904686	0.905584	0.908575	0.91319	0.919053	0.926182	0.934268	0.943062	0.952482	0.962705	0.973615	0.985245	0.997154	1.00907	1.021	1.03277	1.04428	1.05552	1.06633	1.0768	1.08664	1.09566	1.10423	1.11246	1.12033	1.12787	1.135	1.1417	1.14829	1.15455	1.16038	1.16598	1.17112	1.176	1.18057	1.18482	1.18876	1.1926	1.19634	1.19975	1.20286	1.20584	1.20871	1.21132	1.21394	1.21636	1.21836	1.22032	1.22196	1.22344	1.22481	1.22607	1.22708	1.22793	1.22859	1.22912	1.22949	1.22966	1.22971	1.22974	1	
1	1.12561	1.12672	1.12714	1.12694	1.1266	1.12574	1.12383	1.12241	1.12078	1.11889	1.1164	1.11357	1.11077	1.10753	1.10387	1.10003	1.09589	1.09126	1.08635	1.08108	1.07512	1.06866	1.06114	1.05283	1.0439	1.03432	1.02399	1.01315	1.00186	0.990213	0.978749	0.96752	0.956619	0.946086	0.936264	0.927152	0.919174	0.912667	0.907793	0.905193	0.906098	0.909094	0.913662	0.919597	0.926691	0.934816	0.943595	0.953047	0.963271	0.974135	0.985784	0.99772	1.00965	1.02154	1.03337	1.04488	1.05613	1.06696	1.07736	1.08726	1.09627	1.10488	1.11305	1.12089	1.12844	1.13554	1.14232	1.14894	1.15522	1.16111	1.16668	1.17175	1.17657	1.18117	1.18536	1.18943	1.19324	1.19684	1.20034	1.20348	1.20646	1.20936	1.212	1.21448	1.21685	1.21889	1.22086	1.22252	1.22404	1.22542	1.22663	1.22764	1.22851	1.22915	1.22972	1.23004	1.23019	1.23018	1.23022	1	
