  350.00,  204.28
  351.00,  207.57
  352.00,  206.46
  353.00,  204.96
  354.00,  201.96
  355.00,  209.64
  356.00,  204.42
  357.00,  205.03
  358.00,  207.90
  359.00,  207.20
  360.00,  209.62
  361.00,  206.03
  362.00,  209.16
  363.00,  210.85
  364.00,  207.37
  365.00,  210.64
  366.00,  208.55
  367.00,  210.97
  368.00,  209.83
  369.00,  213.27
  370.00,  214.02
  371.00,  214.47
  372.00,  210.24
  373.00,  213.11
  374.00,  219.21
  375.00,  217.39
  376.00,  211.10
  377.00,  216.61
  378.00,  223.25
  379.00,  219.06
  380.00,  222.56
  381.00,  223.74
  382.00,  226.05
  383.00,  233.92
  384.00,  228.58
  385.00,  234.13
  386.00,  236.09
  387.00,  237.52
  388.00,  235.53
  389.00,  240.21
  390.00,  239.00
  391.00,  244.21
  392.00,  245.34
  393.00,  251.59
  394.00,  254.73
  395.00,  258.95
  396.00,  251.96
  397.00,  258.87
  398.00,  265.78
  399.00,  270.25
  400.00,  274.03
  401.00,  285.53
  402.00,  291.51
  403.00,  307.00
  404.00,  320.75
  405.00,  314.64
  406.00,  319.01
  407.00,  319.83
  408.00,  326.29
  409.00,  329.56
  410.00,  328.78
  411.00,  336.45
  412.00,  333.74
  413.00,  349.45
  414.00,  337.70
  415.00,  345.66
  416.00,  350.31
  417.00,  354.30
  418.00,  363.40
  419.00,  374.71
  420.00,  379.80
  421.00,  387.30
  422.00,  407.03
  423.00,  418.52
  424.00,  424.29
  425.00,  445.65
  426.00,  460.99
  427.00,  464.79
  428.00,  470.88
  429.00,  485.84
  430.00,  487.58
  431.00,  514.55
  432.00,  518.16
  433.00,  513.63
  434.00,  515.64
  435.00,  602.45
  436.00,  551.89
  437.00,  542.28
  438.00,  528.47
  439.00,  535.42
  440.00,  540.30
  441.00,  542.52
  442.00,  549.92
  443.00,  560.30
  444.00,  568.70
  445.00,  581.43
  446.00,  597.55
  447.00,  613.86
  448.00,  629.74
  449.00,  637.84
  450.00,  669.11
  451.00,  686.65
  452.00,  712.47
  453.00,  739.99
  454.00,  748.77
  455.00,  773.40
  456.00,  795.54
  457.00,  819.70
  458.00,  829.22
  459.00,  836.30
  460.00,  852.32
  461.00,  860.56
  462.00,  867.83
  463.00,  858.36
  464.00,  857.72
  465.00,  874.54
  466.00,  880.22
  467.00,  869.03
  468.00,  886.86
  469.00,  889.40
  470.00,  906.20
  471.00,  895.94
  472.00,  910.53
  473.00,  929.10
  474.00,  958.35
  475.00,  979.00
  476.00, 1020.77
  477.00, 1044.21
  478.00, 1083.02
  479.00, 1108.74
  480.00, 1151.85
  481.00, 1187.14
  482.00, 1242.59
  483.00, 1286.38
  484.00, 1354.70
  485.00, 1414.20
  486.00, 1456.00
  487.00, 1524.91
  488.00, 1584.48
  489.00, 1643.36
  490.00, 1676.79
  491.00, 1737.47
  492.00, 1784.17
  493.00, 1823.11
  494.00, 1851.22
  495.00, 1879.72
  496.00, 1899.21
  497.00, 1915.77
  498.00, 1935.94
  499.00, 1938.88
  500.00, 1931.30
  501.00, 1947.57
  502.00, 1953.02
  503.00, 1939.44
  504.00, 1943.60
  505.00, 1947.33
  506.00, 1957.40
  507.00, 1954.87
  508.00, 1946.21
  509.00, 1950.70
  510.00, 1955.55
  511.00, 1993.73
  512.00, 2015.78
  513.00, 2033.32
  514.00, 2039.80
  515.00, 2064.18
  516.00, 2103.56
  517.00, 2101.69
  518.00, 2139.29
  519.00, 2180.96
  520.00, 2221.29
  521.00, 2251.01
  522.00, 2288.04
  523.00, 2326.47
  524.00, 2381.30
  525.00, 2402.64
  526.00, 2474.80
  527.00, 2536.96
  528.00, 2574.96
  529.00, 2631.96
  530.00, 2679.29
  531.00, 2729.84
  532.00, 2779.33
  533.00, 2832.29
  534.00, 2858.41
  535.00, 2887.99
  536.00, 2952.88
  537.00, 2963.82
  538.00, 3019.60
  539.00, 3034.81
  540.00, 3061.93
  541.00, 3118.09
  542.00, 3178.75
  543.00, 3229.59
  544.00, 3177.61
  545.00, 3185.56
  546.00, 3170.09
  547.00, 3100.25
  548.00, 3048.12
  549.00, 3048.73
  550.00, 3013.90
  551.00, 3015.26
  552.00, 3026.55
  553.00, 2995.69
  554.00, 2985.55
  555.00, 2978.67
  556.00, 3016.54
  557.00, 3014.19
  558.00, 2991.30
  559.00, 3014.43
  560.00, 3030.49
  561.00, 3030.95
  562.00, 3058.72
  563.00, 3043.43
  564.00, 3081.59
  565.00, 3099.30
  566.00, 3143.70
  567.00, 3169.90
  568.00, 3159.14
  569.00, 3200.21
  570.00, 3258.87
  571.00, 3274.62
  572.00, 3285.15
  573.00, 3333.64
  574.00, 3377.64
  575.00, 3406.51
  576.00, 3428.95
  577.00, 3436.56
  578.00, 3472.14
  579.00, 3519.25
  580.00, 3551.04
  581.00, 3559.40
  582.00, 3574.19
  583.00, 3594.34
  584.00, 3623.07
  585.00, 3590.69
  586.00, 3572.04
  587.00, 3601.02
  588.00, 3611.77
  589.00, 3571.99
  590.00, 3555.19
  591.00, 3563.62
  592.00, 3549.46
  593.00, 3553.45
  594.00, 3537.95
  595.00, 3453.26
  596.00, 3479.33
  597.00, 3484.23
  598.00, 3443.25
  599.00, 3443.11
  600.00, 3445.77
  601.00, 3397.69
  602.00, 3387.49
  603.00, 3358.15
  604.00, 3382.25
  605.00, 3370.54
