101
101
101
101
50
0.459055
325.213
0.211192	0.211229	0.211261	0.211301	0.211448	0.211641	0.211912	0.212261	0.212497	0.212818	0.213127	0.213605	0.214125	0.214635	0.215177	0.215835	0.216508	0.217107	0.217702	0.218458	0.219374	0.220309	0.221239	0.222099	0.223046	0.224051	0.225061	0.226209	0.22743	0.228635	0.229852	0.231106	0.232503	0.233846	0.235254	0.236662	0.238225	0.239793	0.241362	0.243089	0.244834	0.246498	0.248243	0.250033	0.251924	0.253798	0.255787	0.257846	0.259929	0.262086	0.264268	0.266405	0.268515	0.270793	0.273103	0.2754	0.277863	0.280292	0.282802	0.285369	0.288007	0.290569	0.293099	0.295804	0.298398	0.301086	0.303838	0.306661	0.309559	0.312452	0.315276	0.318218	0.321083	0.323935	0.326894	0.329813	0.332727	0.335769	0.338904	0.342045	0.345125	0.348177	0.351192	0.354276	0.357374	0.36047	0.363675	0.367012	0.370309	0.373834	0.377526	0.381153	0.384903	0.388906	0.393267	0.397984	0.402608	0.407933	0.413956	0.404903	0.327112	
0.171441	0.171473	0.171588	0.171766	0.171872	0.171836	0.171905	0.172041	0.17226	0.172566	0.173031	0.173159	0.173292	0.17353	0.173839	0.174248	0.174866	0.175391	0.175645	0.175925	0.176324	0.176837	0.177578	0.178192	0.178677	0.179216	0.179696	0.180278	0.181185	0.181751	0.182317	0.182948	0.183656	0.184529	0.18548	0.185982	0.186588	0.187277	0.188094	0.189274	0.189937	0.19061	0.191345	0.192118	0.193195	0.193929	0.194539	0.195211	0.19597	0.197085	0.19791	0.198488	0.199085	0.199689	0.200692	0.201346	0.201751	0.202187	0.202711	0.203761	0.204083	0.204282	0.204507	0.20477	0.205591	0.205408	0.20526	0.205133	0.20516	0.205476	0.204898	0.20432	0.203772	0.20371	0.202927	0.201721	0.200514	0.199391	0.198873	0.19703	0.195149	0.193256	0.191741	0.1899	0.187244	0.184541	0.181857	0.179939	0.176302	0.172738	0.169179	0.166199	0.162526	0.15813	0.153703	0.149039	0.145233	0.140522	0.136515	0.125193	0.116981	
0.12692	0.138283	0.142772	0.145286	0.146836	0.147906	0.148649	0.14922	0.149878	0.150804	0.152185	0.154106	0.156752	0.160228	0.164755	0.170556	0.177764	0.186487	0.196872	0.208987	0.222927	0.238809	0.25671	0.27659	0.298527	0.322381	0.348099	0.37574	0.405101	0.436067	0.468541	0.502182	0.536878	0.572486	0.608683	0.645206	0.681798	0.718209	0.754114	0.789256	0.823322	0.856145	0.887261	0.916562	0.943839	0.968948	0.991619	1.01172	1.0291	1.04382	1.05586	1.06509	1.07153	1.07519	1.0763	1.07489	1.07111	1.06509	1.05684	1.0467	1.03493	1.02164	1.00697	0.991181	0.974404	0.95703	0.939182	0.921037	0.902526	0.884182	0.866102	0.848534	0.831223	0.814521	0.798633	0.783692	0.769667	0.756612	0.744644	0.733865	0.724322	0.716037	0.708824	0.702885	0.698327	0.695105	0.692974	0.69204	0.69251	0.693779	0.696641	0.700463	0.705183	0.710912	0.717519	0.72528	0.733824	0.743216	0.753417	0.763939	0.647782	
1	0.34632	0.345743	0.34505	0.343889	0.342639	0.341276	0.33976	0.338173	0.336355	0.334314	0.332028	0.329631	0.327197	0.324473	0.321425	0.318205	0.314658	0.31104	0.306973	0.302741	0.297915	0.292713	0.287324	0.281395	0.275325	0.268784	0.261883	0.255034	0.248043	0.240768	0.23362	0.226653	0.219798	0.213373	0.207214	0.201558	0.196458	0.192148	0.188325	0.185215	0.182859	0.181334	0.18044	0.180404	0.181164	0.182779	0.185071	0.188277	0.192339	0.197001	0.202478	0.208804	0.215739	0.223214	0.2315	0.240278	0.249395	0.259151	0.269188	0.279367	0.289912	0.300713	0.311238	0.321984	0.332745	0.343041	0.353398	0.363467	0.372939	0.382198	0.391061	0.399479	0.407653	0.415164	0.422244	0.42901	0.43503	0.440919	0.44628	0.451259	0.455999	0.459941	0.463918	0.46734	0.470198	0.473228	0.475579	0.477614	0.479552	0.481338	0.482528	0.483567	0.484802	0.48543	0.485974	0.486024	0.486242	0.486536	0.486797	1	
1	0.346361	0.345781	0.344964	0.343942	0.342666	0.341296	0.339811	0.338194	0.33631	0.334346	0.332079	0.329688	0.327249	0.324471	0.321395	0.318246	0.31468	0.311058	0.306989	0.302691	0.298003	0.292764	0.287354	0.281445	0.275332	0.268848	0.26193	0.255044	0.248028	0.240757	0.233658	0.226686	0.219819	0.213367	0.207235	0.201581	0.196472	0.192101	0.188341	0.185252	0.18289	0.181341	0.180475	0.180424	0.181191	0.182783	0.185119	0.188321	0.192347	0.197017	0.202501	0.208813	0.215766	0.2233	0.231527	0.240295	0.24946	0.259129	0.269225	0.279415	0.289921	0.300643	0.311289	0.322061	0.332763	0.343153	0.353458	0.363423	0.372923	0.382318	0.391163	0.399535	0.407619	0.415055	0.42227	0.428983	0.435125	0.441043	0.446294	0.451299	0.455923	0.459929	0.463911	0.467136	0.470306	0.473254	0.475604	0.477749	0.479593	0.481351	0.482594	0.483715	0.484727	0.485403	0.485989	0.486159	0.486405	0.486614	0.486741	1	
1	0.346435	0.345761	0.344933	0.34397	0.34279	0.3414	0.339901	0.338162	0.33629	0.334378	0.332211	0.329772	0.327299	0.324444	0.321425	0.318349	0.314812	0.311151	0.306972	0.302662	0.297999	0.292857	0.287435	0.281434	0.275295	0.268885	0.262007	0.255114	0.248043	0.240782	0.233757	0.226781	0.219845	0.213364	0.20731	0.201658	0.196505	0.192108	0.188397	0.185336	0.182916	0.181318	0.180549	0.180509	0.1812	0.182784	0.18521	0.188384	0.192346	0.197096	0.202629	0.208858	0.21579	0.223399	0.231562	0.240312	0.249581	0.259194	0.269263	0.279565	0.290037	0.300653	0.31144	0.322177	0.332784	0.343288	0.353496	0.363451	0.373142	0.382403	0.391248	0.399631	0.407677	0.415217	0.422339	0.429027	0.435259	0.441103	0.446436	0.451347	0.455913	0.460081	0.463937	0.467369	0.470542	0.473345	0.475692	0.478008	0.479673	0.481369	0.482732	0.483923	0.484715	0.48543	0.486042	0.486449	0.486723	0.48676	0.486787	1	
1	0.346455	0.345801	0.344994	0.344045	0.342905	0.341592	0.339951	0.338189	0.336297	0.334431	0.332285	0.329905	0.327315	0.324483	0.321482	0.318427	0.314955	0.311257	0.307017	0.302721	0.29809	0.292961	0.287515	0.281468	0.275355	0.268951	0.262131	0.255199	0.248108	0.240858	0.233856	0.226921	0.219901	0.213428	0.20737	0.201784	0.196572	0.192153	0.188456	0.185446	0.182967	0.181362	0.180616	0.180628	0.181261	0.182849	0.185319	0.188512	0.192413	0.197187	0.202764	0.208936	0.215885	0.223561	0.231718	0.240363	0.249696	0.259382	0.269263	0.279687	0.290164	0.300784	0.311579	0.322289	0.332904	0.343457	0.353664	0.363645	0.37333	0.382547	0.39138	0.399862	0.407853	0.41547	0.42256	0.429262	0.435503	0.441315	0.446657	0.451607	0.456117	0.460371	0.464149	0.467656	0.470815	0.473261	0.475891	0.478247	0.479969	0.48148	0.483023	0.48409	0.485053	0.485576	0.486229	0.486619	0.486958	0.486943	0.486875	1	
1	0.3466	0.345914	0.345124	0.34415	0.343028	0.341676	0.340093	0.33833	0.336448	0.334535	0.332376	0.329986	0.327458	0.32462	0.321588	0.31854	0.315047	0.311381	0.307174	0.302871	0.298207	0.293049	0.287636	0.281598	0.27546	0.269058	0.262242	0.255323	0.248244	0.240981	0.233971	0.227012	0.220025	0.213546	0.207479	0.20187	0.196672	0.192245	0.188548	0.185532	0.183091	0.181474	0.180721	0.180728	0.181388	0.182981	0.185454	0.188634	0.192542	0.197327	0.202918	0.209082	0.216009	0.223712	0.23187	0.240525	0.249905	0.259582	0.269477	0.279873	0.290411	0.300967	0.311802	0.322536	0.333084	0.343711	0.353969	0.363857	0.373582	0.382637	0.391591	0.400191	0.408091	0.41577	0.42287	0.429449	0.435788	0.441518	0.446933	0.45193	0.456465	0.460722	0.46436	0.467848	0.471067	0.473621	0.476071	0.47848	0.480274	0.48177	0.483245	0.484474	0.485326	0.485802	0.486439	0.48687	0.487192	0.487144	0.487059	1	
1	0.346827	0.346131	0.345302	0.344287	0.343097	0.341721	0.340238	0.338546	0.336633	0.334716	0.332478	0.330058	0.3276	0.324832	0.321786	0.318698	0.315128	0.311484	0.307351	0.303025	0.298367	0.293124	0.287699	0.28179	0.275657	0.269231	0.262333	0.255449	0.248417	0.241134	0.234097	0.227118	0.220201	0.213727	0.207631	0.201963	0.196818	0.192426	0.188684	0.185607	0.18322	0.181646	0.180845	0.180822	0.181582	0.183159	0.185578	0.188777	0.192758	0.197489	0.203042	0.209298	0.216235	0.223883	0.232051	0.240783	0.250087	0.25969	0.269747	0.280096	0.29062	0.301176	0.312057	0.322788	0.33336	0.343981	0.354173	0.364077	0.37388	0.383138	0.391983	0.400484	0.40837	0.416054	0.42319	0.42981	0.436125	0.441791	0.447269	0.452229	0.456777	0.461041	0.46472	0.468085	0.471255	0.474107	0.476437	0.478714	0.480576	0.482252	0.48359	0.484719	0.485538	0.486307	0.486777	0.487149	0.487443	0.487453	0.487526	1	
1	0.346944	0.346416	0.345557	0.344467	0.343205	0.34186	0.340374	0.338747	0.336863	0.334869	0.332597	0.330185	0.327764	0.325051	0.322021	0.318822	0.315242	0.311634	0.307538	0.303282	0.298543	0.293272	0.287883	0.281966	0.275883	0.269372	0.262483	0.25562	0.24863	0.241367	0.23423	0.227247	0.22035	0.213931	0.207765	0.2021	0.19698	0.192638	0.188847	0.185745	0.183386	0.181869	0.181007	0.180969	0.181763	0.183393	0.185734	0.18894	0.193002	0.197713	0.203211	0.209535	0.216509	0.22406	0.232318	0.241098	0.250307	0.26001	0.270078	0.280394	0.290868	0.301591	0.312305	0.323099	0.33377	0.344267	0.35454	0.364521	0.374253	0.383446	0.392351	0.400867	0.408736	0.416404	0.423576	0.430226	0.436585	0.44229	0.447672	0.45267	0.457139	0.461313	0.465177	0.468775	0.471637	0.474607	0.477082	0.479012	0.480991	0.482705	0.483912	0.48502	0.486037	0.486793	0.487253	0.487542	0.48766	0.487932	0.488124	1	
