0	4.01818e+09	4.46721e+09	5.70078e+09	1.01229e+10	1.6369e+10	2.27931e+10	3.33033e+10	4.41006e+10	5.71657e+10	5.7609e+10	5.7466e+10	4.87308e+10	3.88119e+10	3.12779e+10	2.46649e+10	1.87895e+10	1.33252e+10	1.05862e+10	9.22297e+09	6.88353e+09	6.12664e+09	5.20981e+09	4.43561e+09	4.26038e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.90549e+10	4.70715e+10	6.3951e+10	1.08399e+11	1.68858e+11	2.29555e+11	3.13915e+11	3.95665e+11	4.86036e+11	4.93928e+11	4.92184e+11	4.3389e+11	3.61277e+11	3.03012e+11	2.47184e+11	1.94589e+11	1.43181e+11	1.13705e+11	9.25008e+10	6.82913e+10	5.67017e+10	4.77664e+10	4.14817e+10	3.98783e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.57465e+10	3.11024e+10	4.1672e+10	6.8673e+10	1.05871e+11	1.44426e+11	1.99791e+11	2.54272e+11	3.1605e+11	3.22009e+11	3.19731e+11	2.79425e+11	2.3062e+11	1.91232e+11	1.5457e+11	1.20339e+11	8.83366e+10	7.0462e+10	5.82289e+10	4.36407e+10	3.71019e+10	3.14012e+10	2.71877e+10	2.58454e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.35456e+10	1.51875e+10	1.92798e+10	3.34221e+10	5.35945e+10	7.47864e+10	1.09607e+11	1.45436e+11	1.88908e+11	1.90908e+11	1.89941e+11	1.60822e+11	1.27885e+11	1.02612e+11	8.05784e+10	6.09914e+10	4.32234e+10	3.43988e+10	3.01234e+10	2.26976e+10	2.0423e+10	1.74273e+10	1.48608e+10	1.41745e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.60516e+09	5.01228e+09	6.25101e+09	1.11956e+10	1.8289e+10	2.56858e+10	3.82445e+10	5.12678e+10	6.72654e+10	6.77458e+10	6.75273e+10	5.67693e+10	4.47323e+10	3.56402e+10	2.78031e+10	2.09252e+10	1.46521e+10	1.16305e+10	1.03411e+10	7.76376e+09	7.06994e+09	6.04189e+09	5.13031e+09	4.91723e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.45423e+10	5.25449e+10	6.78269e+10	1.09341e+11	1.684e+11	2.32772e+11	3.34912e+11	4.3933e+11	5.64852e+11	5.75249e+11	5.69222e+11	4.85365e+11	3.89819e+11	3.13938e+11	2.4757e+11	1.87554e+11	1.35361e+11	1.08709e+11	9.41634e+10	7.2235e+10	6.4749e+10	5.52578e+10	4.72949e+10	4.43925e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.70851e+09	4.01031e+09	4.95147e+09	8.80212e+09	1.43521e+10	2.02054e+10	3.04565e+10	4.12536e+10	5.47682e+10	5.50936e+10	5.48877e+10	4.57411e+10	3.57032e+10	2.81828e+10	2.18299e+10	1.63104e+10	1.13761e+10	9.07125e+09	8.2185e+09	6.20779e+09	5.7334e+09	4.89819e+09	4.13186e+09	3.94361e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.68006e+10	5.17975e+10	6.51521e+10	1.14523e+11	1.85213e+11	2.59464e+11	3.83816e+11	5.12264e+11	6.69264e+11	6.75546e+11	6.72384e+11	5.66983e+11	4.48476e+11	3.58103e+11	2.79917e+11	2.10908e+11	1.48489e+11	1.18074e+11	1.04351e+11	7.86228e+10	7.13446e+10	6.09508e+10	5.18939e+10	4.95654e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.6107e+10	2.8497e+10	3.56211e+10	6.37286e+10	1.04029e+11	1.46022e+11	2.16817e+11	2.89973e+11	3.79446e+11	3.82342e+11	3.81085e+11	3.20999e+11	2.53475e+11	2.02326e+11	1.58051e+11	1.19098e+11	8.34847e+10	6.62219e+10	5.86501e+10	4.40099e+10	3.99726e+10	3.41681e+10	2.90575e+10	2.78608e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.30618e+10	3.66198e+10	4.52611e+10	7.67604e+10	1.22541e+11	1.7257e+11	2.61327e+11	3.55545e+11	4.74741e+11	4.79506e+11	4.75704e+11	3.94726e+11	3.06818e+11	2.40118e+11	1.84672e+11	1.36551e+11	9.55171e+10	7.67762e+10	7.04457e+10	5.41222e+10	5.07185e+10	4.33916e+10	3.65835e+10	3.44715e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.25364e+10	1.32063e+10	1.58061e+10	2.81844e+10	4.63396e+10	6.59148e+10	1.02451e+11	1.41808e+11	1.92479e+11	1.93293e+11	1.92353e+11	1.57731e+11	1.20765e+11	9.34283e+10	7.11051e+10	5.21184e+10	3.57544e+10	2.86658e+10	2.70777e+10	2.06796e+10	1.97347e+10	1.69014e+10	1.41225e+10	1.34e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.80048e+08	2.97966e+08	3.55217e+08	6.03271e+08	9.69101e+08	1.38249e+09	2.20836e+09	3.13882e+09	4.39398e+09	4.40833e+09	4.3691e+09	3.50164e+09	2.61717e+09	1.97248e+09	1.47293e+09	1.05614e+09	7.23662e+08	5.92238e+08	5.89407e+08	4.59334e+08	4.52559e+08	3.85555e+08	3.18224e+08	2.95776e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.79612e+09	1.99521e+09	2.45287e+09	4.06797e+09	6.42826e+09	9.08627e+09	1.40142e+10	1.93851e+10	2.63909e+10	2.66556e+10	2.63627e+10	2.15671e+10	1.65104e+10	1.27045e+10	9.64569e+09	7.02507e+09	4.90325e+09	3.98495e+09	3.77223e+09	2.9366e+09	2.81396e+09	2.40237e+09	2.01955e+09	1.87535e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.95939e+09	2.03633e+09	2.41403e+09	4.36475e+09	7.24974e+09	1.03619e+10	1.62128e+10	2.25116e+10	3.06199e+10	3.0748e+10	3.05938e+10	2.50582e+10	1.91394e+10	1.47635e+10	1.11961e+10	8.17292e+09	5.56597e+09	4.45092e+09	4.23061e+09	3.23168e+09	3.10404e+09	2.66316e+09	2.23098e+09	2.11557e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.8997e+09	5.17093e+09	6.18312e+09	1.0974e+10	1.80357e+10	2.57275e+10	4.01698e+10	5.57574e+10	7.58924e+10	7.63196e+10	7.58179e+10	6.20599e+10	4.73962e+10	3.65109e+10	2.76741e+10	2.0175e+10	1.38112e+10	1.10901e+10	1.0542e+10	8.08949e+09	7.77163e+09	6.65957e+09	5.58174e+09	5.27284e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.84172e+08	1.98454e+08	2.39385e+08	4.07404e+08	6.54755e+08	9.31373e+08	1.46095e+09	2.04483e+09	2.81486e+09	2.83203e+09	2.80686e+09	2.27762e+09	1.72614e+09	1.31805e+09	9.93935e+08	7.19923e+08	4.96143e+08	4.02824e+08	3.89174e+08	3.01915e+08	2.92752e+08	2.49966e+08	2.07791e+08	1.94463e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.95626e+10	2.11573e+10	2.58035e+10	4.51584e+10	7.33883e+10	1.03819e+11	1.58385e+11	2.16157e+11	2.891e+11	2.91332e+11	2.89617e+11	2.40059e+11	1.86127e+11	1.4555e+11	1.11737e+11	8.25452e+10	5.72168e+10	4.57667e+10	4.21669e+10	3.21932e+10	3.02521e+10	2.59252e+10	2.18572e+10	2.07163e+10	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.36085e+08	2.58989e+08	3.15275e+08	5.22468e+08	8.27349e+08	1.17555e+09	1.84584e+09	2.59294e+09	3.58911e+09	3.61922e+09	3.5758e+09	2.88983e+09	2.18263e+09	1.65791e+09	1.24611e+09	8.96987e+08	6.22409e+08	5.08865e+08	4.9517e+08	3.87302e+08	3.77261e+08	3.21469e+08	2.71163e+08	2.47978e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.91998e+09	4.1618e+09	4.95954e+09	8.56178e+09	1.38759e+10	1.98047e+10	3.14008e+10	4.42275e+10	6.12433e+10	6.15406e+10	6.10206e+10	4.93106e+10	3.7154e+10	2.82133e+10	2.1164e+10	1.52441e+10	1.04342e+10	8.48009e+09	8.30429e+09	6.44352e+09	6.29691e+09	5.37949e+09	4.49285e+09	4.17843e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	6.06032e+08	6.29968e+08	7.45512e+08	1.34359e+09	2.23052e+09	3.19162e+09	5.00575e+09	6.96137e+09	9.48295e+09	9.52697e+09	9.47384e+09	7.75144e+09	5.91262e+09	4.5519e+09	3.44563e+09	2.50901e+09	1.70674e+09	1.36586e+09	1.303e+09	9.97518e+08	9.61142e+08	8.2491e+08	6.92345e+08	6.54343e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.38948e+09	2.52496e+09	3.02032e+09	5.36316e+09	8.81585e+09	1.25705e+10	1.9584e+10	2.71253e+10	3.68283e+10	3.70476e+10	3.68107e+10	3.01854e+10	2.30982e+10	1.78267e+10	1.35293e+10	9.87321e+09	6.76231e+09	5.42339e+09	5.1364e+09	3.93863e+09	3.7757e+09	3.23745e+09	2.72122e+09	2.56835e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.46495e+08	3.72527e+08	4.47619e+08	7.60649e+08	1.22496e+09	1.74422e+09	2.73486e+09	3.82029e+09	5.24163e+09	5.28013e+09	5.23223e+09	4.2568e+09	3.23318e+09	2.47223e+09	1.86461e+09	1.34984e+09	9.28194e+08	7.51951e+08	7.25169e+08	5.63047e+08	5.4559e+08	4.66772e+08	3.92071e+08	3.63615e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	8.99169e+09	9.69212e+09	1.18342e+10	2.09787e+10	3.4282e+10	4.84741e+10	7.35821e+10	9.99462e+10	1.32921e+11	1.33916e+11	1.33259e+11	1.10917e+11	8.63725e+10	6.7885e+10	5.231e+10	3.88073e+10	2.69086e+10	2.14424e+10	1.95671e+10	1.48607e+10	1.38675e+10	1.18914e+10	1.00652e+10	9.56983e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.46371e+08	3.65047e+08	4.31706e+08	7.40577e+08	1.20005e+09	1.72093e+09	2.77008e+09	3.95031e+09	5.54101e+09	5.56827e+09	5.51073e+09	4.41196e+09	3.28891e+09	2.46897e+09	1.83485e+09	1.30535e+09	8.89957e+08	7.27737e+08	7.30383e+08	5.70332e+08	5.65109e+08	4.82061e+08	4.10257e+08	3.70474e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	5.6794e+09	5.90274e+09	6.92932e+09	1.22771e+10	2.02149e+10	2.89736e+10	4.61982e+10	6.51506e+10	9.01634e+10	9.05065e+10	8.98679e+10	7.26656e+10	5.47115e+10	4.15525e+10	3.11299e+10	2.23955e+10	1.52019e+10	1.22934e+10	1.20755e+10	9.32928e+09	9.13597e+09	7.82251e+09	6.5798e+09	6.10697e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.93494e+08	3.0613e+08	3.63085e+08	6.52048e+08	1.08047e+09	1.5453e+09	2.42007e+09	3.36235e+09	4.5762e+09	4.59963e+09	4.57256e+09	3.74367e+09	2.858e+09	2.20158e+09	1.6674e+09	1.21438e+09	8.27169e+08	6.62058e+08	6.30506e+08	4.82937e+08	4.64859e+08	3.98958e+08	3.35801e+08	3.16507e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	7.9891e+08	8.47198e+08	1.0155e+09	1.79749e+09	2.9495e+09	4.20309e+09	6.53638e+09	9.04228e+09	1.22621e+10	1.23419e+10	1.22591e+10	1.00616e+10	7.70778e+09	5.95413e+09	4.52228e+09	3.30028e+09	2.26451e+09	1.81608e+09	1.71628e+09	1.31659e+09	1.26013e+09	1.08051e+09	9.14398e+08	8.57452e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.14101e+08	2.26912e+08	2.70303e+08	4.68587e+08	7.63366e+08	1.09007e+09	1.71528e+09	2.39807e+09	3.28983e+09	3.31088e+09	3.28397e+09	2.67252e+09	2.02865e+09	1.55148e+09	1.16938e+09	8.46002e+08	5.7874e+08	4.67201e+08	4.51144e+08	3.49011e+08	3.38563e+08	2.9001e+08	2.45111e+08	2.26915e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.18868e+09	1.28617e+09	1.55785e+09	2.68007e+09	4.32918e+09	6.14184e+09	9.4905e+09	1.30918e+10	1.77219e+10	1.78672e+10	1.77252e+10	1.45643e+10	1.1184e+10	8.65087e+09	6.58369e+09	4.8103e+09	3.32586e+09	2.6773e+09	2.52043e+09	1.94263e+09	1.8536e+09	1.58773e+09	1.34833e+09	1.25299e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.29584e+08	4.44493e+08	5.18642e+08	9.11053e+08	1.49816e+09	2.15635e+09	3.48515e+09	4.97023e+09	6.96e+09	6.98901e+09	6.92537e+09	5.55268e+09	4.14053e+09	3.11121e+09	2.3107e+09	1.64201e+09	1.11166e+09	9.04382e+08	9.08808e+08	7.06994e+08	7.0125e+08	5.99538e+08	5.15456e+08	4.63243e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.68093e+09	3.83337e+09	4.49686e+09	7.9206e+09	1.30155e+10	1.86809e+10	2.99162e+10	4.23365e+10	5.88136e+10	5.9091e+10	5.85933e+10	4.72517e+10	3.54667e+10	2.68299e+10	2.00335e+10	1.43263e+10	9.73238e+09	7.89107e+09	7.8107e+09	6.05721e+09	5.95705e+09	5.09844e+09	4.36915e+09	3.96656e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.38309e+08	4.52337e+08	5.27565e+08	9.39162e+08	1.55539e+09	2.23882e+09	3.59361e+09	5.09011e+09	7.0718e+09	7.10659e+09	7.04589e+09	5.68314e+09	4.26458e+09	3.22582e+09	2.40705e+09	1.71676e+09	1.16358e+09	9.40687e+08	9.32297e+08	7.22166e+08	7.10931e+08	6.09013e+08	5.30991e+08	4.7479e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.25738e+09	4.45909e+09	5.26319e+09	9.30707e+09	1.53168e+10	2.19505e+10	3.48003e+10	4.88411e+10	6.72407e+10	6.76509e+10	6.70854e+10	5.44642e+10	4.11905e+10	3.13944e+10	2.35769e+10	1.6945e+10	1.15582e+10	9.32498e+09	9.07546e+09	7.01527e+09	6.8334e+09	5.8561e+09	5.0763e+09	4.59386e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	6.71324e+08	7.01379e+08	8.28963e+08	1.47698e+09	2.4421e+09	3.49974e+09	5.51703e+09	7.70558e+09	1.05477e+10	1.0614e+10	1.05325e+10	8.58825e+09	6.52623e+09	4.99993e+09	3.76954e+09	2.72132e+09	1.85586e+09	1.4901e+09	1.43505e+09	1.10502e+09	1.07037e+09	9.1834e+08	7.95482e+08	7.24535e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	6.08767e+09	6.44218e+09	7.68367e+09	1.35698e+10	2.22814e+10	3.18269e+10	4.98124e+10	6.92258e+10	9.43216e+10	9.50025e+10	9.42492e+10	7.70991e+10	5.88264e+10	4.52318e+10	3.42134e+10	2.47906e+10	1.69954e+10	1.36542e+10	1.30289e+10	1.00332e+10	9.66046e+09	8.2851e+09	7.15289e+09	6.55093e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	4.293e+08	4.52205e+08	5.36021e+08	9.4429e+08	1.55293e+09	2.22374e+09	3.50397e+09	4.89596e+09	6.70737e+09	6.7566e+09	6.69766e+09	5.45796e+09	4.14608e+09	3.17357e+09	2.39148e+09	1.72064e+09	1.1786e+09	9.48159e+08	9.14318e+08	7.06214e+08	6.84015e+08	5.86622e+08	5.14859e+08	4.61477e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.89222e+09	4.14795e+09	4.95903e+09	8.67716e+09	1.41837e+10	2.02449e+10	3.16674e+10	4.4016e+10	6.00046e+10	6.04946e+10	5.99597e+10	4.90313e+10	3.74057e+10	2.87438e+10	2.17357e+10	1.57029e+10	1.08079e+10	8.6964e+09	8.30515e+09	6.41274e+09	6.17227e+09	5.29196e+09	4.62914e+09	4.17441e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	3.14342e+08	3.31915e+08	3.93384e+08	6.91857e+08	1.13731e+09	1.6292e+09	2.56977e+09	3.59371e+09	4.92805e+09	4.9666e+09	4.92051e+09	4.00716e+09	3.04179e+09	2.32619e+09	1.75158e+09	1.25574e+09	8.62181e+08	6.93991e+08	6.70421e+08	5.18498e+08	5.02442e+08	4.3086e+08	3.81917e+08	3.38643e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.87268e+09	3.0694e+09	3.67042e+09	6.4122e+09	1.04761e+10	1.49562e+10	2.34068e+10	3.25496e+10	4.43985e+10	4.47835e+10	4.43636e+10	3.62649e+10	2.76556e+10	2.12396e+10	1.60535e+10	1.15618e+10	7.97698e+09	6.42102e+09	6.1384e+09	4.74534e+09	4.56718e+09	3.91553e+09	3.46094e+09	3.08681e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.5318e+08	2.68301e+08	3.18278e+08	5.5866e+08	9.17633e+08	1.31447e+09	2.07283e+09	2.89859e+09	3.97494e+09	4.00816e+09	3.96903e+09	3.23241e+09	2.4539e+09	1.8765e+09	1.41294e+09	1.0101e+09	6.95641e+08	5.60061e+08	5.40995e+08	4.1876e+08	4.05527e+08	3.4773e+08	3.10781e+08	2.73232e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.30819e+09	2.47308e+09	2.9585e+09	5.16112e+09	8.42822e+09	1.20339e+10	1.88374e+10	2.62014e+10	3.57507e+10	3.60772e+10	3.57224e+10	2.91961e+10	2.2261e+10	1.70911e+10	1.29145e+10	9.27464e+09	6.41505e+09	5.16508e+09	4.94034e+09	3.82266e+09	3.67825e+09	3.15329e+09	2.81071e+09	2.48493e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.25571e+08	2.39831e+08	2.8478e+08	4.99114e+08	8.19319e+08	1.1735e+09	1.84954e+09	2.58553e+09	3.54474e+09	3.57598e+09	3.53974e+09	2.88345e+09	2.18965e+09	1.67479e+09	1.26129e+09	8.99716e+08	6.21319e+08	5.00242e+08	4.82917e+08	3.74009e+08	3.61875e+08	3.10291e+08	2.79054e+08	2.43816e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.05172e+09	2.20403e+09	2.63812e+09	4.59712e+09	7.50426e+09	1.07148e+10	1.67698e+10	2.33242e+10	3.18248e+10	3.21281e+10	3.18007e+10	2.59922e+10	1.98196e+10	1.52165e+10	1.14978e+10	8.23874e+09	5.7118e+09	4.59927e+09	4.39881e+09	3.4057e+09	3.27532e+09	2.8078e+09	2.51906e+09	2.21241e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.12601e+08	2.267e+08	2.69439e+08	4.71687e+08	7.73921e+08	1.10831e+09	1.74565e+09	2.43928e+09	3.34293e+09	3.3737e+09	3.33851e+09	2.7204e+09	2.06667e+09	1.58126e+09	1.19119e+09	8.48229e+08	5.8718e+08	4.72726e+08	4.55968e+08	3.53263e+08	3.41483e+08	2.92804e+08	2.64633e+08	2.30111e+08	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	1.96261e+09	2.11261e+09	2.52983e+09	4.4052e+09	7.18926e+09	1.02649e+10	1.60628e+10	2.23385e+10	3.04775e+10	3.07773e+10	3.04556e+10	2.4895e+10	1.89852e+10	1.45766e+10	1.10147e+10	7.87915e+09	5.47254e+09	4.40669e+09	4.21381e+09	3.26378e+09	3.13733e+09	2.68948e+09	2.42436e+09	2.11915e+09	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

0	2.10538e+08	2.25016e+08	2.67639e+08	4.68154e+08	7.67858e+08	1.09948e+09	1.73074e+09	2.4175e+09	3.31188e+09	3.34336e+09	3.30775e+09	2.69614e+09	2.049e+09	1.56825e+09	1.18171e+09	8.40368e+08	5.82849e+08	4.69196e+08	4.52208e+08	3.50431e+08	3.38476e+08	2.90226e+08	2.63279e+08	2.28128e+08	0	
